id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
3025,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399,adobe production premium cs3 software suite for mac av production software,,1698.95
3026,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,topics entertainment instant immersion spanish audio deluxe,,17.55
3027,0,quake 4 ( mac ),aspyr media,39.99,. mac ( mac ) apple,,99.99
3028,1,the printshop business card maker ( jewel case ),riverdeep-learning-company,9.99,encore software 2137421 printshop business card maker ( win 98 me 2000 xp ),,8.64
3029,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
3030,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft excel 2007 ( pc ),,229.95
3031,0,microsoft windows xp professional full version with sp2,microsoft,299.99,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95
3032,0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199,adobe cs3 web standard upgrade,,413.99
3033,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87
3034,0,3d home architect home v. 8 by encore software,encore software,39.99,encore software 10636 3d home architect landscape v. 8by,,25.97
3035,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft ( r ) powerpoint ( r ) 2002 upgrade,,108.87
3036,0,microsoft visual studio test agent 2005 cd 1 processor license,microsoft software,5099,visual studio pro 2005 upgrade ( pc ) microsoft,,549
3037,0,elementary school advantage 2007,encore software,29.99,elementary school space the universe ( pc/mac ) fogware,,9.99
3038,0,adobe cs3 design premium macosx dvd,adobe,599,adobe cs3 production premium academic,,569.99
3039,0,cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,cd384-aisk9 = cisco ios advanced ip services complete package cd,,2068.26
3040,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,individual software prm-wn5 professor teaches windows xp,individual software,24.99
3041,0,adobe after effects cs3 upgrade,adobe,299,adobe cs3 design standard upgrade,,413.99
3042,0,adobe creative suite cs3 design premium [ mac ],adobe,1799,adobe cs3 design premium upgrade,,619.99
3043,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft onenote 2007 upgrade ( pc ),,79.95
3044,0,hoyle 4-pack 2006,encore software,19.95,hoyle ( r ) card games 2007,,19.99
3045,0,the printshop 20 professional publisher,broderbund,69.99,encore inc print shop 22 pro publisher deluxe,,85.07
3046,0,math advantage 2008,encore,39.99,spanish advantage 2007,,28.99
3047,0,adobe after effects professional 7.0,adobe,999,25510587 adobe after effects cs3 professional complete package 1 user dvd win c,,1054.23
3048,0,3d home architect home v. 8 by encore software,encore software,39.99,3d home architect landscape v. 8by encore software,,26.36
3049,0,system care professional,avanquest,49.95,csdc pop-up stopper professional panicware,,26.14
3050,0,adobe indesign cs3 upgrade from pagemaker,adobe,199,adobe indesign cs3 for mac,,725.99
3051,0,sibelius 5 professional edition,sibelius-software-ltd .,599,adobe cs3 flash professional upgrade,,205.99
3052,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,t5321a hp storageworks storage mirroring for aio edition license 1 host win,,1834.26
3053,0,math success deluxe 2007,topics entertainment,39.99,elementary school success deluxe 2006,,12.95
3054,0,microsoft office small business 2007,microsoft software,735.33,microsoft office visio standard 2007 upgrade ( pc ),,129.95
3055,0,ca internet security suite 2007 3 user,computer associates,69.95,panda internet security 2007 panda software,,49.99
3056,0,mavis beacon typing 17 deluxe by broderbund,encore software,39.99,broderbund mavis beacon teaches typing deluxe17,,36.99
3057,0,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,sony creative software vegas43 ; dvd production suite v. 7.0 complete product,,262.82
3058,0,land before time : kindergarten,brighter-minds-media-inc .,9.99,jumpstart kindergarten ( jc ),,9.9
3059,0,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,adobe photoshop cs3 for mac,,609.99
3060,0,adobe acrobat 7.0 professional,adobe,449.99,microspot macdraft professional edition,,249.99
3061,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
3062,1,mastercook deluxe low carb,valusoft,14.99,mastercook deluxe low carb edition,,17.9
3063,0,apple iwork '06 ( mac dvd ),apple,79,ilife '06 mac apple ma166z/a,,47.8
3064,0,emedia guitarpro 5 win/mac,emedia,59.99,emedia music corp my guitar,,24.81
3065,0,adobe premiere pro 2.0,adobe,849,premiere pro cs3 mac,,808.15
3066,0,apple iwork '06 ( mac dvd ),apple,79,. mac ( mac ) apple,,99.99
3067,0,ibm rational clearcase lt v. 6.0.0 media vol passport passport adva,ibm,,bt00nna ibm rational clearcase lt v. 6.0.0 media cd win hp-ux solaris en,,108.95
3068,0,quicken 2007 deluxe,intuit,59.95,quicken ( r ) for mac 2007,,69.99
3069,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899,adobe creative suite 3 design standard complete package 1 user academic windows,,369
3070,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft ( r ) windows vista ( tm ) home basic,,99.99
3071,0,microsoft windows live onecare 1.5 online pc care subscription [ 12 months ],microsoft,49.95,microsoft windows vista business upgrade license 1 pc english,,168.99
3072,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799,adobe cs3 design premium upsell,,1639.99
3073,0,ca antivirus 2007,computer associates,39.95,symantec norton anti-virus 2007 windows,,39.99
3074,1,apple aperture 1.5,apple,299,apple aperture v 1.5 photo editing,,299.99
3075,0,adobe dreamweaver cs3 upgrade,adobe,199,adobe cs3 design premium upgrade,,619.99
3076,1,apple remote desktop 3 10 managed systems,apple,299,apple remote desktop 3 desktop management software 10-client edition apple & mac software,,279.95
3077,0,sony acid pro 5,sony,399.95,sony acid music studio ( pc ),,69.99
3078,0,adobe indesign cs3 [ mac ],adobe,699,adobe cs3 design standard,,1243.99
3079,0,microsoft works suite 2006,microsoft,99,microsoft ( r ) project 2002,,329.99
3080,0,i copy dvd 's 2,me-too-software,49.99,i copy dvds 2 ultra edition,,29.9
3081,0,sony sound forge 9 boxed upgrade,sony media,232.05,sonicwall gms 1000 upgrade,,63074.12
3082,0,family tree maker 11.2 collector 's edition,encore,109.95,abacus aircraft collectors second edition,,17.55
3083,0,punch ! professional home design,punch ! software,89.99,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
3084,0,instant immersion german deluxe 2.0,topics entertainment,39.99,topics entertainment instant play guitar deluxe v2 .0,,31.06
3085,0,diskeeper 2007 pro premier 10-lic pack,diskeeper corporation,1372.21,quicken ( r ) premier 2007,,79.99
3086,0,adobe after effects 7.0 professional ( mac ),adobe,999,adobe cs3 after effects,,1025.99
3087,1,quicken 2007 home & business,intuit,89.95,quicken home and business 2007 ( pc ) intuit,,89.99
3088,1,custom landdesigner 3d design 7.0,sierra on-line,,custom land designer 3d 7.0,,12.9
3089,1,i copy dvds 2 professional edition,me-too-software,69.99,i copydvds 2 professional edition,me-too-software,27.9
3090,0,palo alto business plan pro 2007,palo-alto-software,99.95,nolo quicken legal business pro 2007,,67.94
3091,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows xp home edition sp2 oem,,95.99
3092,0,apple logic pro 7.2 upgrade,apple,299,filemaker pro 8.5 advanced upgrade,,279.99
3093,0,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,,adobe photoshop cs3 ( mac os x v. 10.4.8 ),,649
3094,1,corel snapfire plus [ ignite photo fun ],corel,39.99,corel corporation corel snapfire plus,,37.2
3095,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) project 2002,,329.99
3096,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft money 2007 home and business ( pc ),,89.99
3097,0,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,punch software professional home design platinum version 10,,99.99
3098,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
3099,0,adobe fireworks cs3 [ mac ],adobe,299,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
3100,0,axis & allies collector 's edition,encore,19.99,encore software 11431 axis & allies collectors edition sb cs by hasbro,,17.97
3101,0,quickbooks credit card processing kit 3.0,intuit,39.95,quickbooks pro 2007 3 user,,409.52
3102,0,family tree maker 11.2 collector 's edition,encore,109.95,chatchecker family edition,,29.99
3103,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899,adobe cs3 design standard,,1243.99
3104,0,aquarium 3 in 1 collection limited edition for win/mac,encore software,19.99,aquarium 3-in-one limited edition ( win 95 98 me 2000 xp/mac 10.1 or higher ),,19.95
3105,0,middle school advantage 2008,encore,39.99,middle school success deluxe 2008 ( pc/mac ) topics,,49.99
3106,1,apple final cut express hd 3.5 ( mac ),apple computer,299,apple final cut express hd 3.5,,299.99
3107,0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349,adobe cs3 web standard upgrade,,413.99
3108,0,avid liquid vs 7 software,avid technology,888.75,software,,621.99
3109,0,mavis beacon teaches typing 17 standard,encore software,19.99,broderbund mavis beacon teaches typing deluxe17,,36.99
3110,0,family tree maker version 16 collectors edition sb cs,encore software,99.99,family tree maker deluxe 11.2,,69.97
3111,0,quicken 2007 home & business,intuit,89.95,quicken ( r ) 2004 deluxe,,59.99
3112,0,learn to play keyboard ( jewel case ),alfred publishing,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
3113,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) access 2007,,109.99
3114,0,delorme topo usa mapping software 6.0 east region,delorme,49.95,delorme mapping topo usa 6.0 west region,,43.36
3115,0,individual small business advantage deluxe 2006,individual,49.99,individual software pmm-bp6 business planmaker professional 2007 win 98 me 2000 xp,,33.97
3116,0,adobe creative suite cs3 production premium,adobe,1699,adobe cs3 web premium academic,,479.99
3117,0,sat act and psat 2007 platinum,topics entertainment,58.5,ghostsurf ( tm ) 2007 platinum,,29.99
3118,0,microsoft outlook 2007,microsoft,109.95,microsoft 059-03871 molpc word sa,,111.78
3119,0,instant immersion italian platinum,topics entertainment,129.99,instant immers italian dlux 2 .,,36.11
3120,0,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39
3121,0,sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,pinnacle ( tm ) studio plus 10.5 titanium edition,,99.99
3122,0,microsoft visio standard 2007,microsoft,259.95,microsoft office visio standard 2007 upgrade ( pc ),,129.95
3123,0,adobe after effects cs3 upgrade,adobe,299,adobe acrobat v8 .0 professional for mac upgrade,,145.99
3124,0,microsoft data analyzer 2002,microsoft,179,microsoft office 2004 standard,,369.99
3125,0,adobe creative suite cs3 production premium upgrade,adobe,799,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87
3126,0,instant immersion ingles audio deluxe,topics entertainment,,instant immers german dlux 2.0,,36.11
3127,0,sonicwall gms standard edition 10 node license,sonicwall,,goldmine ( r ) standard edition 6.7,,199.99
3128,0,global software smart steps 2nd grade windows macintosh ),global software,,global marketing partners art text belight software,,43.29
3129,0,registry mechanic by encore software,encore software,46.52,encore software 14111 jeopardy! deluxe,,17.97
3130,0,sibelius 5 professional edition,sibelius-software-ltd .,599,adobe premiere pro 2.0 software professional editing software,,848.95
3131,0,cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,firewall feature set complete package,,506.58
3132,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,instant immersion spanish 2.0 topics,,19.99
3133,0,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,quickbooks ( r ) pro 2007 edition 3-user,,499.99
3134,0,print shop 22 pro publisher deluxe,encore,99.99,printshop 20 pro publisher,,34.9
3135,1,weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,fogware publishing weekly reader ls mastering elementary & middle school math,,16.93
3136,0,microsoft onenote 2007,microsoft,99.95,microsoft ( r ) money 2007 deluxe,,49.99
3137,0,3d home architect home design deluxe version 9,encore,29.99,encore software 10634 3d home architect home v. 8 by,,33.97
3138,1,coreldraw graphics suite x3 upgrade,corel,179,coreldraw graphics suite x3 upgrade ( win 98 me nt 2000 xp vista ),,179
3139,0,adobe premiere pro cs3,adobe,799,adobe photoshop cs3 for mac,,609.99
3140,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immersion italian audio ( audio book ),,19.95
3141,0,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) works suite 2006,,99.99
3142,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immers japanese dlx 2 .,,36.11
3143,0,webroot spysweeper antispyware 3 user,webroot software,39.99,webroot spy sweeper spanish edition ( pc ),,29.99
3144,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immers german dlux 2.0,,36.11
3145,1,punch ! super home suite,punch ! software,49.99,punch software punch ! super home suite,,49.95
3146,0,adobe illustrator cs3 [ mac ],adobe,599,adobe dreamweaver cs3,,415.99
3147,0,adobe soundbooth cs3,adobe,199,adobe fireworks cs3,,309.99
3148,0,3d home architect landscape v. 8 by encore software,encore software,39.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
3149,0,adobe creative suite cs3 web standard upsell,adobe,799,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
3150,0,adobe dreamweaver cs3 upgrade,adobe,199,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
3151,0,punch ! home design architectura series 18,punch ! software,129.99,encore inc 3d home architect landscape designer v 8.0,,25.49
3152,0,modeless liquid ledger personal finance software ( mac ),csdc,79.99,csdc liquid ledger personal finance modeless software,,71.01
3153,0,mcafee internet security suite 2007 3 users,mcafee,89.99,data protection security suite 2005,,59.9
3154,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
3155,0,sound forge audio studio 9,sony media,69.59,sony creative software sound forge audio studio v. 8.0 complete product,,55.29
3156,0,spongebob squarepants typing 2008 win/mac,encore software,19.95,encore software 12441 encore spongebob squarepants typing fun time management,,17.97
3157,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) frontpage 2002,,169.56
3158,0,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209,microsoft windows xp home edition sp2 retail box,,199.99
3159,0,registry mechanic by encore software,encore software,46.52,encore software 11770 risk ii win 95 98,,7.69
3160,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87
3161,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599,adobe cs3 design standard upsell,,934.99
3162,0,microsoft office & windows training,topics entertainment,29.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
3163,0,adobe photoshop cs3 upgrade [ mac ],adobe,199,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
3164,0,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34
3165,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,sibelius compass music composition teaching software music production software,sibelius-software-ltd .,119.95
3166,0,microsoft student with encarta premium 2008 dvd,microsoft,49.95,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
3167,1,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft 392-02322 ae frontpage 2003,,87.99
3168,0,quickbooks pro 2007 small business financial software,intuit,199.95,make finale 2007 software music production software,,429.95
3169,0,microsoft publisher 2007 version upgrade,microsoft,99.95,publisher 2007 upgrade microsoft 164-04052,,69.71
3170,0,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95
3171,0,microsoft oem 3pk xp home edition sp2 n09-01624 ),microsoft corporation,,microsoft windows xp professional edition ( upgrade ),,199.99
3172,0,cakewalk sonar 6 studio,cakewalk,369,cakewalk sonar home studio 6 software music production software,,99
3173,1,power production storyboard quick,power production,,power production storyboard quick 5 software for mac and windows animation software,,299
3174,0,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,quickbooks ( r ) pro 2007,,179.99
3175,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft ( r ) windows vista ( tm ) home premium,,239.99
3176,0,adventure workshop preschool ( jewel case ),encore software,29.99,encore software 12421 adventure workshop 8 1st-3rd,,17.97
3177,0,phase one capture one le,phase one,,phase one capture-one pro dslr raw image editing software for macintosh & windows .,,399.95
3178,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399,adobe cs3 master collection upsell from cs1,,2054.99
3179,0,millionaire sports edition ( jewel case ),disney interactive,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
3180,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,topics entertainment instant play guitar deluxe v2 .0,,31.06
3181,0,adobe after effects professional 7.0,adobe,999,adobe acrobat v8 .0 professional for mac upsell from std-pro,,145.99
3182,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,avid liquid 7.0 professional video editing software for windows professional editing software,,439.95
3183,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft onenote 2007 upgrade ( pc ),,79.95
3184,0,microsoft office 2004 professional ( mac ),microsoft,499.99,adobe after effects cs3 professional software for mac effects software,,998.95
3185,0,acrobat professional 8 mac upsell standard-professional,adobe,273,diskeeper 2007 professional,,46.95
3186,0,adobe photoshop cs3 [ mac ],adobe,649,adobe photoshop cs3 extended software full version for macintosh,,969
3187,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
3188,0,quicken legal business pro 2007,nolo press,79.99,quicken ( r ) premier 2007,,79.99
3189,0,quickbooks pro 2007 small business financial software,intuit,199.95,intuit quickbooks premier professional services edition 2007 software win tax & finance software,,349.95
3190,0,dreamweaver cs3 9 mac ed 1u,adobe-education-box,199,adobe dreamweaver cs3 upgrade windows,,236.74
3191,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r ) frontpage 2002,,169.56
3192,0,instant immersion german deluxe 2.0,topics entertainment,39.99,topics entertainment instant immersion italian 2.0,,17.55
3193,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) works suite 2006,,99.99
3194,0,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,microsoft windows vista business full version,,249.95
3195,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399,adobe cs3 web premium,,1659.99
3196,1,perfect attorney premium,cosmi corporation,39.99,perfect attorney premium ( pc ) cosmi,,29.99
3197,0,punch ! home design architectural series 18,punch ! software,129.99,encore inc 3d home architect landscape design deluxe v 9.0,,25.49
3198,0,adobe cs3 design premium macosx dvd,adobe,599,adobe premiere pro cs3 upgrade,,308.99
3199,0,jumpstart 4th-6th grade v 2.0 b43,knowledge adventure,19.99,jumpstart advanced 1st grade knowledge adventure,,19.99
3200,0,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99,quark xpress 7 upgrade ( no returns ),,239.99
3201,0,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199,apple iwork '06 family pack software apple & mac software,,99
3202,0,adobe creative suite cs3 design standard upgrade,adobe,399,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
3203,1,punch ! master landscape & home design,punch ! software,59.99,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
3204,0,adobe acrobat standard 8.0,adobe,449.99,adobe acrobat v8 .0 professional for mac upgrade,,145.99
3205,0,microsoft windows xp professional full version with sp2,microsoft,299.99,avid liquid 7.0 professional video editing software for windows professional editing software,,439.95
3206,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft academic microsoft office project 2003 professional,,176.99
3207,1,crystal 3d impact ! pro 1.25 ( jewel case ),crystalgraphics,79,crystal-graphics crystal 3d impact ! pro animation software,,99.95
3208,0,norton internet security 2008 10 user,symantec,199.99,norton internet security ( v3 .0 ) mac symantec 10069614-in,,83.43
3209,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599,adobe cs3 design standard,,1243.99
3210,0,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,windows vista business sp microsoft 66j-00063,,272.38
3211,0,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,910523-002 rumba as/400 edition v. 7.2 upgrade package 1 processor tier p50 c,,20069.43
3212,0,microsoft mappoint 2006 standard edition,microsoft,299,ibm ( r ) viavoice ( r ) standard edition 10,,49.99
3213,0,webroot spysweeper antispyware 3 user,webroot software,39.99,webroot ( r ) spy sweeper ( tm ) 2006,,29.99
3214,0,microsoft works suite 2006,microsoft,99,microsoft office outlook 2007,,109.95
3215,1,the little mermaid/beauty and the beast,yamaha,34.95,phillip keveren disney 's the little mermaid/beauty and the beast,,23.59
3216,0,adobe creative suite cs3 production premium,adobe,1699,adobe cs3 web premium upgrade,,517.99
3217,0,jumpstart advanced preschool v2 .0,knowledge adventure,19.99,jumpstart ( r ) advanced 1st grade,,19.99
3218,0,3d home architect home v. 8 by encore software,encore software,39.99,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
3219,0,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,microsoft excel 2007 ( pc ),,229.95
3220,0,adobe audition 2.0,adobe,349,adobe cs3 production premium,,1749.99
3221,0,adobe creative suite cs3 production premium,adobe,1699,adobe cs3 web premium,,1659.99
3222,0,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,adobe ( r ) photoshop ( r ) cs windows full version,,590.92
3223,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft windows vista home basic upgrade ( pc ),,99.99
3224,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
3225,1,nero 7 ultra edition enhanced pc & home entrmnt soln,neso usa,99.99,nero nero 7 ultra edition enhanced cd/dvd burning software for windows authoring software,,79.99
3226,0,adobe premiere pro cs3,adobe,799,adobe cs3 production premium academic,,569.99
3227,0,adobe after effects professional 7.0,adobe,999,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
3228,0,adobe after effects cs3,adobe,999,adobe software 22070152 after effects 6.5 pbupgrd,,507
3229,0,emedia guitar basics,emedia music,,emedia essential bass guitar dvd,,16.95
3230,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599,adobe illustrator cs3 upgrade for mac,,206.99
3231,0,adobe creative suite cs3 production premium,adobe,1699,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
3232,0,emc retrospect 7.5 professional for windows upgrade,dantz,,emc insignia retrospect workgroup 6 upgrade,,162.99
3233,0,adobe dreamweaver cs3 [ mac ],adobe,399,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
3234,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95
3235,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 41100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,,112.97
3236,0,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,system mechanic 6 professional,,36.9
3237,0,scrabble complete ( jewel case ),encore,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
3238,1,instant immersion french deluxe 2.0,topics entertainment,49.99,instant immers french dlx 2,,27.57
3239,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) money 2007 deluxe,,49.99
3240,0,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799,microsoft windows xp professional edition ( upgrade ),,199.99
3241,0,adobe creative suite cs3 web standard [ mac ],adobe,999,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
3242,1,black & white platinum pack ( mac ),feral interactive,29.99,feral interactive limited black & white platinum pack,,27.37
3243,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499,total training for adobe creative suite 3 design premium,,279.95
3244,0,cluefinders 3rd grade adventures : mystery of mathra,the learning company,24.99,cluefinders 3rd grade adventures : mystery of mathra,,10.95
3245,0,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft licenses,349.83,microsoft word 2007 upgrade ( pc ),,109.95
3246,1,apple remote desktop 3 unlim managed systems,apple,499,apple remote desktop 3 unlimited client edition mac apple & mac software,,498.95
3247,0,ulead videostudio 11 plus,corel,129.99,studio plus version 11,pinnacle systems,90.99
3248,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft onenote 2007 ( pc ),,99.95
3249,0,mavis beacon teaches typing deluxe 16,broderbund,39.99,encore software 10076 mavis beacon typing 17 standardby broderbund,,17.97
3250,0,prosoft tunetech for ipod ( mac ),prosoft engineering,74.99,prosoft 27100 tunetech for ipod by prosoft 0794038271005,,51.11
3251,1,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 85100 punch!master landscape pro v10 and home design,,59.97
3252,0,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,10759354 symantec backup exec 11d for windows small business server agent for windows sys,,260.63
3253,0,microsoft office & windows training,topics entertainment,29.99,microsoft office accounting professional 2007 ( pc ),,229.95
3254,0,adobe creative suite cs3 production premium,adobe,1699,adobe cs3 design premium upgrade,,619.99
3255,1,apple remote desktop 3 10 managed systems,apple,299,apple remote desktop 3 ( 10 managed systems ),,299.99
3256,0,instant immersion japanese 2.0,topics entertainment,19.99,instant immersion 33 languages,topics entertainment,43.99
3257,0,varmint hunter ( jewel case ),encore,9.99,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59
3258,0,age of empires iii : the warchiefs expansion pack ( mac ),destineer,34.95,the sims : hot date expansion pack,,19.87
3259,0,adobe creative suite cs3 design premium [ mac ],adobe,1799,adobe production premium cs3 software suite for windows professional editing software,,1698.95
3260,1,aquarium 3 in 1 collection limited edition for win/mac,encore software,19.99,encore software 10123 aquarium 3-in-one limited edition ( eurpac ) win 95 98 me 2000 xp,,18.97
3261,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
3262,1,norton internet security 2008 10 user,symantec,199.99,norton internet security 2008 10 user,,199.99
3263,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) project standard 2007,,349.95
3264,0,the printshop 20,broderbund,29.99,the print shop ( r ) elements : labels logos & more,,19.99
3265,0,the print shop 22 sb cs by the print shop,encore software,,the print shop ( r ) elements : labels logos & more,,19.99
3266,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 86100 prof home design platinum v10 sb win 98 me nt 2000 xp,,84.97
3267,0,math missions : the amazing arcade adventure grades 3-5,scholastic,19.99,math missions : the amazing arcade adventure ( grades 3-5 ),,12.95
3268,0,quickbooks point-of-sale basic 6.0,intuit,799.95,quickbooks ( r ),,199.99
3269,0,microsoft office & windows training,topics entertainment,29.99,office mac 2004 microsoft 731-01002,,331.77
3270,0,adobe fireworks cs3 [ mac ],adobe,299,adobe cs3 web premium,,1659.99
3271,0,panda internet security 2007 3-user,panda software,69.95,mcafee internet security 7.0,,69.99
3272,0,vcomm system suite professional 7,avanquest,49.95,systemsuite 6 ( tm ) professional mini,,49.99
3273,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft office and windows training ( win 98 me nt 2000 xp ),,29.95
