id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
1632,1,minimal probing : supporting expensive predicates for top-k queries,"kevin chen-chuan chang , seung-won hwang",sigmod conference,2002,minimal probing : supporting expensive predicates for top-k queries,"kevin chen-chuan chang , seung-won hwang",international conference on management of data,2002
1633,1,on spatially partitioned temporal join,"beng chin ooi , kian-lee tan , hongjun lu",vldb,1994,on spatially partitioned temporal join,"hongjun lu , beng chin ooi , kian-lee tan",very large data bases,1994
1634,1,combining fuzzy information : an overview,ronald fagin,sigmod record,2002,combining fuzzy information : an overview,ronald fagin,acm sigmod record,2002
1635,1,join index hierarchies for supporting efficient navigations in object-oriented databases,"jiawei han , zhaohui xie",vldb,1994,join index hierarchies for supporting efficient navigations in object-oriented databases,"zhaohui xie , jiawei han",very large data bases,1994
1636,1,learning to match ontologies on the semantic web,"jayant madhavan , robin dhamankar , alon y. halevy , pedro domingos , anhai doan",vldb j.,2003,learning to match ontologies on the semantic web,"anhai doan , jayant madhavan , robin dhamankar , pedro domingos , alon halevy",the vldb journal -- the international journal on very large data bases,2003
1637,1,oracle industrial exhibit,amy pogue,vldb,1998,oracle industrial exhibit,amy pogue,very large data bases,1998
1638,1,high speed on-line backup when using logical log operations,david b. lomet,sigmod conference,2000,high speed on-line backup when using logical log operations,david b. lomet,international conference on management of data,2000
1639,1,ripple joins for online aggregation,"peter j. haas , joseph m. hellerstein",sigmod conference,1999,ripple joins for online aggregation,"peter j. haas , joseph m. hellerstein",international conference on management of data,1999
1640,1,query execution techniques for caching expensive methods,"joseph m. hellerstein , jeffrey f. naughton",sigmod conference,1996,query execution techniques for caching expensive methods,"joseph m. hellerstein , jeffrey f. naughton",international conference on management of data,1996
1641,1,solving satisfiability and implication problems in database systems,"sha guo , mark allen weiss , wei sun",acm trans . database syst .,1996,solving satisfiability and implication problems in database systems,"sha guo , wei sun , mark a. weiss",acm transactions on database systems ( tods ),1996
1642,1,from structured documents to novel query facilities,"sophie cluet , michel scholl , serge abiteboul , vassilis christophides",sigmod conference,1994,from structured documents to novel query facilities,"v. christophides , s. abiteboul , s. cluet , m. scholl",international conference on management of data,1994
1643,1,addressing techniques used in database object managers o2 and orion,"nadjiba sahraoui , andr¨¦ gamache",sigmod record,1995,addressing techniques used in database object managers o2 and orion,"andr &#233; gamache , nadjiba sahraoui",acm sigmod record,1995
1644,1,"data mining using two-dimensional optimized accociation rules : scheme , algorithms , and visualization","shinichi morishita , yasuhiko morimoto , takeshi tokuyama , takeshi fukuda",sigmod conference,1996,"data mining using two-dimensional optimized association rules : scheme , algorithms , and visualization","takeshi fukuda , yasukiko morimoto , shinichi morishita , takeshi tokuyama",international conference on management of data,1996
1645,1,finding data in the neighborhood,"andr¨¦ eickler , alfons kemper , donald kossmann",vldb,1997,finding data in the neighborhood,"andr &#233; eickler , alfons kemper , donald kossmann",very large data bases,1997
1646,1,database research at nthu and itri,arbee l. p. chen,sigmod record,1994,database research at nthu and itri,arbee l. p. chen,acm sigmod record,1994
1647,1,tree pattern query minimization,"divesh srivastava , sungran cho , laks v. s. lakshmanan , sihem amer-yahia",vldb j.,2002,tree pattern query minimization,"s. amer-yahia , s. cho , l. v. s. lakshmanan , d. srivastava",the vldb journal -- the international journal on very large data bases,2002
1648,1,"of crawlers , portals , mice and men : is there more to mining the web ? ( panel )","kyuseok shim , rajeev rastogi , minos n. garofalakis , sridhar ramaswamy",sigmod conference,1999,"of crawlers , portals , mice , and men : is there more to mining the web ?","minos n. garofalakis , sridhar ramaswamy , rajeev rastogi , kyuseok shim",international conference on management of data,1999
1649,1,incremental maintenance of views with duplicates,"leonid libkin , timothy griffin",sigmod conference,1995,incremental maintenance of views with duplicates,"timothy griffin , leonid libkin",international conference on management of data,1995
1650,1,near neighbor search in large metric spaces,sergey brin,vldb,1995,near neighbor search in large metric spaces,sergey brin,very large data bases,1995
1651,1,krdb ' 98 : the 5th international workshop on knowledge representation meets databases,"alexander borgida , martin staudt , vinay k. chaudhri",sigmod record,1998,report on the 5th international workshop on knowledge representation meets databases ( krdb ' 98 ),"alex borgida , vinay k. chaudhri , martin staudt",acm sigmod record,1998
1652,1,disima : a distributed and interoperable image database system,"vincent oria , benjamin bin yao , shu lin , paul iglinski , m. tamer ?zsu",sigmod conference,2000,disima : a distributed and interoperable image database system,"vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",international conference on management of data,2000
1653,1,sleepers and workaholics : caching strategies in mobile environments,"daniel barbar¨¢ , tomasz imielinski",sigmod conference,1994,sleepers and workaholics : caching strategies in mobile environments,"daniel barbar &#225; , tomasz imieli &#324; ski",international conference on management of data,1994
1654,1,the evolution of effective b-tree : page organization and techniques : a personal account,david b. lomet,sigmod record,2001,the evolution of effective b-tree : page organization and techniques : a personal account,david lomet,acm sigmod record,2001
1655,1,investigation of algebraic query optimisation techniques for database programming languages,"alexandra poulovassilis , carol small",vldb,1994,investigation of algebraic query optimisation techniques for database programming languages,"alexandra poulovassilis , carol small",very large data bases,1994
1656,1,approximate medians and other quantiles in one pass and with limited memory,"bruce g. lindsay , gurmeet singh manku , sridhar rajagopalan",sigmod conference,1998,approximate medians and other quantiles in one pass and with limited memory,"gurmeet singh manku , sridhar rajagopalan , bruce g. lindsay",international conference on management of data,1998
1657,1,graphdb : modeling and querying graphs in databases,ralf hartmut g¨¹ting,vldb,1994,graphdb : modeling and querying graphs in databases,ralf hartmut g &#252; ting,very large data bases,1994
1658,1,integrating the ub-tree into a database system kernel,"robert fenk , rudolf bayer , volker markl , martin zirkel , frank ramsak , klaus elhardt",vldb,2000,integrating the ub-tree into a database system kernel,"frank ramsak , volker markl , robert fenk , martin zirkel , klaus elhardt , rudolf bayer",very large data bases,2000
1659,1,efficient and effective metasearch for text databases incorporating linkages among documents,"weiyi meng , clement t. yu , king-lup liu , wensheng wu",sigmod conference,2001,efficient and effective metasearch for text databases incorporating linkages among documents,"clement yu , weiyi meng , wensheng wu , king-lup liu",international conference on management of data,2001
1660,1,an overview of data warehousing and olap technology,"surajit chaudhuri , umeshwar dayal",sigmod record,1997,an overview of data warehousing and olap technology,"surajit chaudhuri , umeshwar dayal",acm sigmod record,1997
1661,1,mocha : a database middleware system featuring automatic deployment of application-specific functionality,"manuel rodriguez-martinez , joseph j¨¢j¨¢ , john m. mcgann , nick roussopoulos , zhexuan song , stephen kelley , vadim katz",sigmod conference,2000,mocha : a database middleware system featuring automatic deployment of application-specific functionality,"manuel rodr &#237; guez-mart &#237; nez , nick roussopoulos , john m. mcgann , stephen kelley , vadim katz , zhexuan song , joseph j &#225; j &#225;",international conference on management of data,2000
1662,1,p-grid : a self-organizing structured p2p system,"zoran despotovic , manfred hauswirth , karl aberer , philippe cudr¨¦-mauroux , magdalena punceva , anwitaman datta , roman schmidt",sigmod record,2003,p-grid : a self-organizing structured p2p system,"karl aberer , philippe cudr &#233; - mauroux , anwitaman datta , zoran despotovic , manfred hauswirth , magdalena punceva , roman schmidt",acm sigmod record,2003
1663,1,a low-cost storage server for movie on demand databases,"alexandros biliris , banu ?zden , abraham silberschatz , rajeev rastogi",vldb,1994,a low-cost storage server for movie on demand databases,"banu &#214; zden , alexandros biliris , rajeev rastogi , abraham silberschatz",very large data bases,1994
1664,1,odmg-93 : a standard for object-oriented dbmss,r. g. g. cattell,sigmod conference,1994,odmg-93 : a standard for object-oriented dbmss,r. g. g. cattell,international conference on management of data,1994
1665,1,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",vldb,1996,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",very large data bases,1996
1666,1,query processing techniques for arrays,"kenneth salem , arunprasad p. marathe",sigmod conference,1999,query processing techniques for arrays,"arunprasad p. marathe , kenneth salem",international conference on management of data,1999
1667,1,bulk-loading techniques for object databases and an application to relational data,"claude delobel , sophie cluet , sihem amer-yahia",vldb,1998,bulk-loading techniques for object databases and an application to relational data,"sihem amer-yahia , sophie cluet , claude delobel",very large data bases,1998
1668,1,implementing deletion in b + - trees,jan jannink,sigmod record,1995,implementing deletion in b + - trees,jan jannink,acm sigmod record,1995
1669,1,retrieval of composite multimedia objects,"surajit chaudhuri , shahram ghandeharizadeh , cyrus shahabi",vldb,1995,retrieval of composite multimedia objects,"surajit chaudhuri , shahram ghandeharizadeh , cyrus shahabi",very large data bases,1995
1670,1,the mirror mmdbms architecture,"mark g. l. m. van doorn , arjen p. de vries , henk m. blanken , peter m. g. apers",vldb,1999,the mirror mmdbms architecture,"arjen p. de vries , mark g. l. m. van doorn , henk m. blanken , peter m. g. apers",very large data bases,1999
1671,1,partial results for online query processing,"joseph m. hellerstein , vijayshankar raman",sigmod conference,2002,partial results for online query processing,"vijayshankar raman , joseph m. hellerstein",international conference on management of data,2002
1672,1,duplicate removal in information system dissemination,"tak w. yan , hector garcia-molina",vldb,1995,duplicate removal in information system dissemination,"tak w. yan , hector garcia-molina",very large data bases,1995
1673,1,research issues in active database systems : report from the closing panel at ride-ads '94,jennifer widom,sigmod record,1994,research issues in active database systems : report from the closing panel at ride-ads '94,jennifer widom,acm sigmod record,1994
1674,1,aggregate-query processing in data warehousing environments,"venky harinarayan , dallan quass , ashish gupta",vldb,1995,aggregate-query processing in data warehousing environments,"ashish gupta , venky harinarayan , dallan quass",very large data bases,1995
1675,1,ogdi : toward interoperability among geospatial databases,"denis gouin , henry kucera , christian larouche , gilles clement , paul morin",sigmod record,1997,ogdi : toward interoperability among geospatial databases,"gilles cl &#233; ment , christian larouche , denis gouin , paul morin , henry kucera",acm sigmod record,1997
1676,1,approximating aggregate queries about web pages via random walks,"jittat fakcharoenphol , steve chien , ziv bar-yossef , alexander berg , dror weitz",vldb,2000,approximating aggregate queries about web pages via random walks,"ziv bar-yossef , alexander berg , steve chien , jittat fakcharoenphol , dror weitz",very large data bases,2000
1677,1,minicon : a scalable algorithm for answering queries using views,"rachel pottinger , alon y. halevy",vldb j.,2001,minicon : a scalable algorithm for answering queries using views,"rachel pottinger , alon halevy",the vldb journal -- the international journal on very large data bases,2001
1678,1,on effective multi-dimensional indexing for strings,"nick koudas , h. v. jagadish , divesh srivastava",sigmod conference,2000,on effective multi-dimensional indexing for strings,"h. v. jagadish , nick koudas , divesh srivastava",international conference on management of data,2000
1679,1,update propagation strategies to improve freshness in lazy master replicated databases,"eric simon , esther pacitti",vldb j.,2000,update propagation strategies to improve freshness in lazy master replicated databases,"esther pacitti , eric simon",the vldb journal -- the international journal on very large data bases,2000
1680,1,b-tree page size when caching is considered,david b. lomet,sigmod record,1998,b-tree page size when caching is considered,david lomet,acm sigmod record,1998
1681,1,infering structure in semistructured data,"rajeev motwani , serge abiteboul , svetlozar nestorov",sigmod record,1997,inferring structure in semistructured data,"svetlozer nestorov , serge abiteboul , rajeev motwani",acm sigmod record,1997
1682,1,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"hanan samet , aya soffer",vldb j.,1998,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"aya soffer , hanan samet",the vldb journal -- the international journal on very large data bases,1998
1683,1,media360 workflow-implementing a workflow engine inside a database,carsten blecken,vldb,2000,media360 workflow-implementing a workflow engine inside a database,carsten blecken,very large data bases,2000
1684,1,parallel database systems 101,jim gray,sigmod conference,1995,parallel database systems 101,jim gray,international conference on management of data,1995
1685,1,processing object-oriented queries with invertible late bound functions,"tore risch , staffan flodin",vldb,1995,processing object-oriented queries with invertible late bound functions,"staffan flodin , tore risch",very large data bases,1995
1686,1,probabilistic object bases,"thomas eiter , v. s. subrahmanian , thomas lukasiewicz , james j. lu",acm trans . database syst .,2001,probabilistic object bases,"thomas eiter , james j. lu , thomas lukasiewicz , v. s. subrahmanian",acm transactions on database systems ( tods ),2001
1687,1,hot mirroring : a study to hide parity upgrade penalty and degradations during rebuilds for raid5,"masaru kitsuregawa , kazuhiko mogi",sigmod conference,1996,hot mirroring : a method of hiding parity update penalty and degradation during rebuilds for raid5,"kazuhiko mogi , masaru kitsuregawa",international conference on management of data,1996
1688,1,a unified framework for enforcing multiple access control policies,"v. s. subrahmanian , elisa bertino , pierangela samarati , sushil jajodia",sigmod conference,1997,a unified framework for enforcing multiple access control policies,"sushil jajodia , pierangela samarati , v. s. subrahmanian , eliza bertino",international conference on management of data,1997
1689,1,managing memory for real-time queries,"miron livny , michael j. carey , hweehwa pang",sigmod conference,1994,managing memory for real-time queries,"hwee hwa pang , michael j. carey , miron livny",international conference on management of data,1994
1690,1,report on the edbt '02 panel on scientific data integration,"carole a. goble , omar boucelma , silvana castano , vanja josifovski , zo¨¦ lacroix , bertram lud?scher",sigmod record,2002,report on the edbt '02 panel on scientific data integration,"omar boucelma , silvana castano , carole goble , vanja josifovski , zo &#233; lacroix , bertram lud &#228; scher",acm sigmod record,2002
1691,1,improving oltp data quality using data warehouse mechanisms,"matthias jarke , dirk lehmann , gunter michalk , guido blees , stefan striel , christoph quix",sigmod conference,1999,improving oltp data quality using data warehouse mechanisms,"matthias jarke , christoph quix , guido blees , dirk lehmann , gunter michalk , stefan stierl",international conference on management of data,1999
1692,1,querying structured text in an xml database,"h. v. jagadish , shurug al-khalifa , cong yu",sigmod conference,2003,querying structured text in an xml database,"shurug al-khalifa , cong yu , h. v. jagadish",international conference on management of data,2003
1693,1,optimizing multiple dimensional queries simultaneously in multidimensional databases,"jeffrey xu yu , weifa liang , maria e. orlowska",vldb j.,2000,optimizing multiple dimensional queries simultaneously in multidimensional databases,"weifa liang , maria e. orlowska , jeffrey x. yu",the vldb journal -- the international journal on very large data bases,2000
1694,1,oodb indexing by class-division,"sridhar ramaswamy , paris c. kanellakis",sigmod conference,1995,oodb indexing by class-division,"sridhar ramaswamy , paris c. kanellakis",international conference on management of data,1995
1695,1,value-cognizant speculative concurrency control,"azer bestavros , spyridon braoudakis",vldb,1995,value-cognizant speculative concurrency control,"azer bestavros , spyridon braoudakis",very large data bases,1995
1696,1,integrating mining with relational database systems : alternatives and implications,"shiby thomas , rakesh agrawal , sunita sarawagi",sigmod conference,1998,integrating association rule mining with relational database systems : alternatives and implications,"sunita sarawagi , shiby thomas , rakesh agrawal",international conference on management of data,1998
1697,1,estimating compilation time of a query optimizer,"dengfeng gao , eileen tien lin , jun rao , ihab f. ilyas , guy m. lohman",sigmod conference,2003,estimating compilation time of a query optimizer,"ihab f. ilyas , jun rao , guy lohman , dengfeng gao , eileen lin",international conference on management of data,2003
1698,1,the persistent cache : improving oid indexing in temporal object-oriented database systems,kjetil n?rv?g,vldb,1999,the persistent cache : improving oid indexing in temporal object-oriented database systems,kjetil n &#248; rv &#229; g,very large data bases,1999
1699,1,flowback : providing backward recovery for workflow systems,"maria e. orlowska , ralf m¨¹hlberger , bartek kiepuszewski",sigmod conference,1998,flowback : providing backward recovery for workflow management systems,"bartek kiepuszewski , ralf muhlberger , maria e. orlowska",international conference on management of data,1998
1700,1,heuristic and randomized optimization for the join ordering problem,"guido moerkotte , michael steinbrunn , alfons kemper",vldb j.,1997,heuristic and randomized optimization for the join ordering problem,"michael steinbrunn , guido moerkotte , alfons kemper",the vldb journal -- the international journal on very large data bases,1997
1701,1,quality of service in multimedia digital libraries,"elisa bertino , ahmed k. elmagarmid , mohand-said hacid",sigmod record,2001,quality of service in multimedia digital libraries,"elisa bertino , ahmed k. elmagarmid , mohand-sa &#239; d hacid",acm sigmod record,2001
1702,1,spatial joins using seeded trees,"chinya v. ravishankar , ming-ling lo",sigmod conference,1994,spatial joins using seeded trees,"ming-ling lo , chinya v. ravishankar",international conference on management of data,1994
1703,1,implementation of sql3 structured types with inheritance and value substitutability,"nelson mendon?a mattos , serge rielau , bruce g. lindsay , stefan de?loch , you-chin fuh , brian t. tran , danko mannhaupt , linda demichel , weidong chen",vldb,1999,implementation of sql3 structured types with inheritance and value substitutability,"you-chin fuh , stefan de &#223; loch , weidong chen , nelson mendon &#231; a mattos , brian t. tran , bruce g. lindsay , linda demichel , serge rielau , danko mannhaupt",very large data bases,1999
1704,1,videoanywhere : a system for searching and managing distributed video assets,"amit p. sheth , kshitij shah , clemens bertram",sigmod record,1999,video anywhere : a system for searching and managing distributed heterogeneous video assets,"amit sheth , clemens bertram , kshitij shah",acm sigmod record,1999
1705,1,the cougar project : a work-in-progress report,"agathoniki trigoni , rajmohan rajaraman , alan j. demers , yong yao , johannes gehrke",sigmod record,2003,the cougar project : a work-in-progress report,"alan demers , johannes gehrke , rajmohan rajaraman , niki trigoni , yong yao",acm sigmod record,2003
1706,1,cost-based selection of path expression processing algorithms in object-oriented databases,"zhao-hui tang , georges gardarin , jean-robert gruser",vldb,1996,cost-based selection of path expression processing algorithms in object-oriented databases,"georges gardarin , jean-robert gruser , zhao-hui tang",very large data bases,1996
1707,1,secure bufering in firm real-time database systems,"jayant r. haritsa , binto george",vldb j.,2000,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,2000
1708,1,online query processing,"peter j. haas , joseph m. hellerstein",sigmod conference,2001,online query processing : a tutorial,"peter j. haas , joseph m. hellerstein",international conference on management of data,2001
1709,1,dictionary-based order-preserving string compression,gennady antoshenkov,vldb j.,1997,dictionary-based order-preserving string compression,gennady antoshenkov,the vldb journal -- the international journal on very large data bases,1997
1710,1,multimediaminer : a system prototype for multimedia data mining,"jenny chiang , ze-nian li , osmar r. za?ane , sonny h. chee , jiawei han",sigmod conference,1998,multimediaminer : a system prototype for multimedia data mining,"osmar r. za &#239; ane , jiawei han , ze-nian li , sonny h. chee , jenny y. chiang",international conference on management of data,1998
1711,1,"ordering information , conference organizers , program committees , additional reviewers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword",?,vldb,2000,"ordering information , conference organizers , program committees , additional reviewers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword",,very large data bases,2000
1712,1,dbcache : middle-tier database caching for highly scalable e-business architectures,"c. mohan , sailesh krishnamurthy , mehmet altinel , christof bornh?vd , hamid pirahesh , berthold reinwald",sigmod conference,2003,dbcache : middle-tier database caching for highly scalable e-business architectures,"christof bornh &#246; vd , mehmet altinel , sailesh krishnamurthy , c. mohan , hamid pirahesh , berthold reinwald",international conference on management of data,2003
1713,1,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm trans . database syst .,1994,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm transactions on database systems ( tods ),1994
1714,1,the grid : an application of the semantic web,"carole a. goble , david de roure",sigmod record,2002,the grid : an application of the semantic web,"carole goble , david de roure",acm sigmod record,2002
1715,1,incremental maintenance of recursive views using relational calculus/sql,"jianwen su , guozhu dong",sigmod record,2000,incremental maintenance of recursive views using relational calculus/sql,"guozhu dong , jianwen su",acm sigmod record,2000
1716,1,towards data mining benchmarking : a testbed for performance study of frequent pattern mining,"hua zhu , kan hu , jian pei , runying mao",sigmod conference,2000,towards data mining benchmarking : a test bed for performance study of frequent pattern mining,"jian pei , runying mao , kan hu , hua zhu",international conference on management of data,2000
1717,1,sql open heterogeneous data access,"berthold reinwald , hamid pirahesh",sigmod conference,1998,sql open heterogeneous data access,"berthold reinwald , hamid pirahesh",international conference on management of data,1998
1718,1,indexing the distance : an efficient method to knn processing,"cui yu , kian-lee tan , beng chin ooi , h. v. jagadish",vldb,2001,indexing the distance : an efficient method to knn processing,"cui yu , beng chin ooi , kian-lee tan , h. v. jagadish",very large data bases,2001
1719,1,from ternary relationship to relational tables : a case against common beliefs,rafael camps,sigmod record,2002,from ternary relationship to relational tables : a case against common beliefs,rafael camps par &#233;,acm sigmod record,2002
1720,1,research activities in database management and information retrieval at the university of illinois at chicago,"a. prasad sistla , isabel f. cruz , ashfaq a. khokhar , clement t. yu , bing liu , ouri wolfson",sigmod record,2002,research activities in database management and information retrieval at university of illinois at chicago,"isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu",acm sigmod record,2002
1721,1,optimization of queries with user-defined predicates,"kyuseok shim , surajit chaudhuri",acm trans . database syst .,1999,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",acm transactions on database systems ( tods ),1999
1722,1,an overview of repository technology,"philip a. bernstein , umeshwar dayal",vldb,1994,an overview of repository technology,"philip a. bernstein , umeshwar dayal",very large data bases,1994
1723,1,"research and practice in federated information systems , report of the efis ' 2000 international workshop","ralf-detlef kutsche , geert-jan houben , mark roantree , bodo rieger , wilhelm hasselbring , kazimierz subieta , willem-jan van den heuvel",sigmod record,2000,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000
1724,1,using schematically heterogeneous structures,ren¨¦e j. miller,sigmod conference,1998,using schematically heterogeneous structures,re &#233; e j. miller,international conference on management of data,1998
1725,1,an extensible notation for spatiotemporal index queries,"richard t. snodgrass , vassilis j. tsotras , christian s. jensen",sigmod record,1998,an extensible notation for spatiotemporal index queries,"vassilis j. tsotras , christian s. jensen , richard thomas snodgrass",acm sigmod record,1998
1726,1,peer-to-peer : harnessing the power of disruptive technologies,mario a. nascimento,sigmod record,2003,peer-to-peer : harnessing the power of disruptive technologies,mario a. nascimento,acm sigmod record,2003
1727,1,conceptual modeling and specification generation for b2b business process based on ebxml,hyoungdo kim,sigmod record,2002,conceptual modeling and specification generation for b2b business processes based on ebxml,hyoungdo kim,acm sigmod record,2002
1728,1,the pointcast network,"vibha dayal , satish ramakrishnan",sigmod conference,1998,the pointcast network ( abstract ),"satish ramakrishnan , vibha dayal",international conference on management of data,1998
1729,1,reusing invariants : a new strategy for correlated queries,"jun rao , kenneth a. ross",sigmod conference,1998,reusing invariants : a new strategy for correlated queries,"jun rao , kenneth a. ross",international conference on management of data,1998
1730,1,reminiscences on influential papers,"per-?ke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross",sigmod record,2001,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001
1731,1,new sampling-based summary statistics for improving approximate query answers,"phillip b. gibbons , yossi matias",sigmod conference,1998,new sampling-based summary statistics for improving approximate query answers,"phillip b. gibbons , yossi matias",international conference on management of data,1998
1732,1,workshop on workflow management in scientific and engineering applications - report,"gottfried vossen , richard mcclatchey",sigmod record,1997,workshop on workflow management in scientific and engineering applications-report,"r. mcclatchey , g. vossen",acm sigmod record,1997
1733,1,t2 : a customizable parallel database for multi-dimensional data,"alan sussman , anurag acharya , joel h. saltz , chialin chang",sigmod record,1998,t2 : a customizable parallel database for multi-dimensional data,"chialin chang , anurag acharya , alan sussman , joel saltz",acm sigmod record,1998
1734,1,query optimization in compressed database systems,"zhiyuan chen , flip korn , johannes gehrke",sigmod conference,2001,query optimization in compressed database systems,"zhiyuan chen , johannes gehrke , flip korn",international conference on management of data,2001
1735,1,approximate string joins in a database ( almost ) for free,"luis gravano , h. v. jagadish , panagiotis g. ipeirotis , s. muthukrishnan , divesh srivastava , nick koudas",vldb,2001,approximate string joins in a database ( almost ) for free,"luis gravano , panagiotis g. ipeirotis , h. v. jagadish , nick koudas , s. muthukrishnan , divesh srivastava",very large data bases,2001
1736,1,a comprehensive xquery to sql translation using dynamic interval encoding,"m. tamer ?zsu , david toman , mariano p. consens , david dehaan",sigmod conference,2003,a comprehensive xquery to sql translation using dynamic interval encoding,"david dehaan , david toman , mariano p. consens , m. tamer &#214; zsu",international conference on management of data,2003
1737,1,selectivity estimation in spatial databases,"viswanath poosala , sridhar ramaswamy , swarup acharya",sigmod conference,1999,selectivity estimation in spatial databases,"swarup acharya , viswanath poosala , sridhar ramaswamy",international conference on management of data,1999
1738,0,sybase replication server,"mark deppe , yongdong wang , alex gorelik",sigmod conference,1994,"replication : db2 , oracle , or sybase ?",doug stacey,acm sigmod record,1995
1739,0,an introduction to spatial database systems,ralf hartmut g¨¹ting,vldb j.,1994,distance browsing in spatial databases,"g &#237; sli r. hjaltason , hanan samet",acm transactions on database systems ( tods ),1999
1740,0,converting relational to object-oriented databases,joseph fong,sigmod record,1997,observations on the odmg-93 proposal for an object-oriented database language,won kim,acm sigmod record,1994
1741,0,searching in metric spaces by spatial approximation,gonzalo navarro,vldb j.,2002,index-driven similarity search in metric spaces,"gisli r. hjaltason , hanan samet",acm transactions on database systems ( tods ),2003
1742,0,workflow management with service quality guarantees,"wolfgang wonner , gerhard weikum , michael gillmann",sigmod conference,2002,optimal histograms with quality guarantees,"h. v. jagadish , nick koudas , s. muthukrishnan , viswanath poosala , kenneth c. sevcik , torsten suel",very large data bases,1998
1743,1,rights protection for relational data,"sunil prabhakar , radu sion , mikhail j. atallah",sigmod conference,2003,rights protection for relational data,"radu sion , mikhail atallah , sunil prabhakar",international conference on management of data,2003
1744,0,extracting schema from semistructured data,"serge abiteboul , rajeev motwani , svetlozar nestorov",sigmod conference,1998,nodose-a tool for semi-automatically extracting structured and semistructured data from text documents,brad adelberg,international conference on management of data,1998
1745,0,querying structured text in an xml database,"h. v. jagadish , shurug al-khalifa , cong yu",sigmod conference,2003,dataguides : enabling query formulation and optimization in semistructured databases,"roy goldman , jennifer widom",very large data bases,1997
1746,0,dal¨ª : a high performance main memory storage manager,"s. sudarshan , h. v. jagadish , rajeev rastogi , abraham silberschatz , daniel f. lieuwen",vldb,1994,performance measurements of tertiary storage devices,"theodore johnson , ethan l. miller",very large data bases,1998
1747,1,towards a theory of cost management for digital libraries and electronic commerce,"a. prasad sistla , robert h. sloan , yelena yesha , ouri wolfson",acm trans . database syst .,1998,towards a theory of cost management for digital libraries and electronic commerce,"a. prasad sistla , ouri wolfson , yelena yesha , robert sloan",acm transactions on database systems ( tods ),1998
1748,0,indexing multimedia databases ( tutorial ),christos faloutsos,sigmod conference,1995,view management in multimedia databases,"k. sel &#231; uk candan , eric lemar , v. s. subrahmanian",the vldb journal -- the international journal on very large data bases,2000
1749,0,standards in practice,"jim melton , andrew eisenberg",sigmod record,1998,standards,,acm sigmod record,2003
1750,0,bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,tree pattern query minimization,"s. amer-yahia , s. cho , l. v. s. lakshmanan , d. srivastava",the vldb journal -- the international journal on very large data bases,2002
1751,0,editor 's notes,ling liu,sigmod record,2002,editorial,richard snodgrass,acm transactions on database systems ( tods ),2001
1752,0,structures for manipulating proposed updates in object-oriented databases,"richard hull , mohammed rupawalla , michael doherty",sigmod conference,1996,procedures in object-oriented query languages,"kazimierz subieta , yahiko kambayashi , jacek leszczylowski",very large data bases,1995
1753,0,odefs : a file system interface to an object-oriented database,"narain h. gehani , william d. roome , h. v. jagadish",vldb,1994,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",very large data bases,1995
1754,0,the mlpq/gis constraint database system,"yuguo liu , yiming li , pradip kanjamala , rui chen , yonghui wang , peter z. revesz",sigmod conference,2000,metu interoperable database system,"a. dogac , c. dengi , e. kilic , g. ozhan , f. ozcan , s. nural , c. evrendilek , u. halici , b. arpinar , p. koksal , n. kesim , s. mancuhan",acm sigmod record,1995
1755,0,enterprise transaction processing on windows nt,greg hope,sigmod conference,1995,efficient testing of high performance transaction processing systems,"d. wildfogel , ramana yerneni",very large data bases,1997
1756,0,reminiscences on influential papers,"jan van den bussche , surajit chaudhuri , moshe y. vardi , kenneth a. ross , g?sta grahne , h. v. jagadish",sigmod record,1999,influential papers,ken ross,acm sigmod record,2003
1757,0,expiring data in a warehouse,"wilburt labio , jun yang , hector garcia-molina",vldb,1998,maintenance of data cubes and summary tables in a warehouse,"inderpal singh mumick , dallan quass , barinderpal singh mumick",international conference on management of data,1997
1758,0,semantic integration in heterogeneous databases using neural networks,"chris clifton , wen-syan li",vldb,1994,semantic assumptions and query evaluation in temporal databases,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",international conference on management of data,1995
